@10,182448.188,-588.809,96687.094,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,182094.062,-720.263,98635.789,2000.000,2000.000,2000.000,0.788,0.000,-0.615,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,180566.844,-1498.709,97360.625,2000.000,2000.000,2000.000,0.963,0.000,0.271,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,187303.625,-939.402,91640.906,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,188019.500,-1004.659,89799.812,2000.000,2000.000,2000.000,0.835,0.000,-0.551,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,184848.812,-602.242,96263.234,2000.000,2000.000,2000.000,0.960,0.000,0.281,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,175083.500,-758.687,84811.281,2000.000,2000.000,2000.000,0.891,0.000,0.453,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,176510.469,-679.022,82917.875,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,174201.562,-706.955,81003.227,2000.000,2000.000,2000.000,0.710,0.000,0.704,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,173690.625,-1503.725,91752.578,2000.000,2000.000,2000.000,0.839,0.000,0.545,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,173645.750,-840.276,90207.125,2000.000,2000.000,2000.000,0.972,0.000,0.234,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,189827.781,-847.821,84068.461,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,188023.891,-706.088,82862.586,2000.000,2000.000,2000.000,0.795,0.000,0.606,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,-12367.704,2918.399,150787.828,2000.000,2000.000,2000.000,0.840,0.000,0.542,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,-10712.336,2858.588,151537.578,2000.000,2000.000,2000.000,0.646,0.000,0.763,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,-7212.696,3089.617,151259.359,2000.000,2000.000,2000.000,0.869,0.000,-0.495,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,-6643.322,3177.072,149334.812,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,-5097.938,3132.369,149554.641,2000.000,2000.000,2000.000,0.836,0.000,0.549,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,-18975.172,3051.555,148368.297,2000.000,2000.000,2000.000,0.988,0.000,-0.153,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,-16774.740,3130.919,148087.562,2000.000,2000.000,2000.000,0.799,0.000,0.601,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,205126.219,-597.232,139345.688,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,202240.703,-841.248,139364.016,2000.000,2000.000,2000.000,0.853,0.000,-0.521,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,202109.406,-1403.854,136213.078,2000.000,2000.000,2000.000,0.400,0.000,0.916,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,197323.500,-799.535,150088.562,2000.000,2000.000,2000.000,0.786,0.000,0.619,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,199561.500,-818.513,149009.031,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,235407.016,-773.735,168646.828,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,242486.094,-1180.730,164019.266,2000.000,2000.000,2000.000,0.627,0.000,-0.779,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,243778.672,-1037.577,163107.000,2000.000,2000.000,2000.000,0.847,0.000,-0.532,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,240507.375,-1200.627,164214.625,2000.000,2000.000,2000.000,0.144,0.000,-0.990,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,63032.195,-375.961,151734.672,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,60870.902,14.867,150684.531,2000.000,2000.000,2000.000,0.824,0.000,-0.566,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,229268.906,-197.762,155112.281,2000.000,2000.000,2000.000,0.885,0.000,-0.465,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,228798.656,-37.579,153657.781,2000.000,2000.000,2000.000,0.819,0.000,0.574,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,251012.641,-1500.000,159084.578,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,250875.031,-803.963,161081.047,2000.000,2000.000,2000.000,0.665,0.000,0.747,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,246955.984,-1110.707,161360.172,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,104445.766,-1496.827,135030.641,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,104998.719,-468.772,130214.812,2000.000,2000.000,2000.000,0.750,0.000,-0.661,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,103971.094,-1515.738,127618.406,2000.000,2000.000,2000.000,0.845,0.000,0.535,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,115284.352,-1500.000,127464.781,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,117118.109,-1497.860,128773.906,2000.000,2000.000,2000.000,0.713,0.000,-0.701,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,114887.469,-1497.577,120090.188,2000.000,2000.000,2000.000,0.884,0.000,0.467,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,114918.445,-1500.000,118247.477,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,116932.094,-1505.281,119586.047,2000.000,2000.000,2000.000,0.873,0.000,-0.487,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,116623.453,-1497.656,123112.953,2000.000,2000.000,2000.000,0.415,0.000,-0.910,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,102510.273,-1489.726,125472.375,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,100201.750,-652.685,124618.633,2000.000,2000.000,2000.000,0.860,0.000,-0.511,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,94955.969,-842.474,112160.000,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,97125.508,-1470.296,112306.359,2000.000,2000.000,2000.000,0.794,0.000,-0.608,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,95660.203,-1496.990,114318.016,2000.000,2000.000,2000.000,0.918,0.000,0.398,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,113453.547,-1502.867,112776.250,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,111684.469,-1497.474,112773.969,2000.000,2000.000,2000.000,0.124,0.000,-0.992,0.000,0.200,0.600,0.300,-30.000,0.000,,,,
@10,109872.016,-1500.000,113727.500,2000.000,2000.000,2000.000,0.747,0.000,0.665,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,99052.172,-1500.000,120461.375,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,96668.641,-1497.800,121220.000,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,114032.617,-1501.989,115621.039,2000.000,2000.000,2000.000,0.938,0.000,-0.346,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,113389.398,-1500.000,135231.297,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,115408.875,-1502.018,133429.375,2000.000,2000.000,2000.000,0.342,0.000,0.940,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,113559.703,-1503.683,133358.328,2000.000,2000.000,2000.000,0.201,0.000,0.980,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,99853.047,-1497.434,135650.688,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,98341.133,-1495.989,134390.000,2000.000,2000.000,2000.000,0.877,0.000,-0.480,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,98414.492,-1496.817,130668.148,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,93385.430,-1498.352,138750.078,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,94531.461,-1500.000,140740.750,2000.000,2000.000,2000.000,0.423,0.000,0.906,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,99885.539,-923.321,148036.984,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,99702.211,-900.694,146610.781,2000.000,2000.000,2000.000,0.706,0.000,0.708,0.000,0.200,0.600,0.300,-30.000,0.000,,,,
@10,103222.250,-744.959,145408.922,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,113453.469,-1491.659,156251.125,2000.000,2000.000,2000.000,0.949,0.000,0.316,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,82493.039,-674.123,163952.766,2000.000,2000.000,2000.000,0.842,0.000,-0.539,0.000,0.200,0.600,0.300,-30.000,0.000,,,,
@10,84150.016,-545.445,163638.344,2000.000,2000.000,2000.000,0.944,0.000,0.329,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,63446.234,-1500.164,148714.547,2000.000,2000.000,2000.000,0.891,0.000,-0.454,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,66436.891,-1468.606,145023.062,2000.000,2000.000,2000.000,0.903,0.000,-0.430,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,56282.719,-1485.485,142303.344,2000.000,2000.000,2000.000,0.975,0.000,-0.225,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,84048.398,-1364.136,165171.359,2000.000,2000.000,2000.000,0.877,0.000,0.480,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,-4933.528,2909.179,201044.719,2000.000,2000.000,2000.000,0.872,0.000,0.489,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,-6508.576,3129.027,199941.703,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,-9655.320,3176.357,207884.281,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,-1357.703,-44.951,197789.797,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,62363.672,19.053,151141.828,2000.000,2000.000,2000.000,0.828,0.000,0.561,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,58968.461,-1163.347,135397.812,2000.000,2000.000,2000.000,0.800,0.000,-0.600,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,94829.695,-1496.873,134555.906,2000.000,2000.000,2000.000,0.815,0.000,-0.580,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,91515.406,-1498.009,135526.656,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,-3960.289,-1500.000,154486.391,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,-4960.047,-1500.000,156184.703,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,-5529.164,-1504.474,153047.672,2000.000,2000.000,2000.000,0.916,0.000,0.402,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,100028.430,-1500.000,144628.156,2000.000,2000.000,2000.000,0.947,0.000,-0.321,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,98429.812,-1501.590,142653.656,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,70601.586,-1082.968,146029.766,2000.000,2000.000,2000.000,0.927,0.000,-0.374,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,64844.844,-1497.958,141049.266,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,67322.297,-736.106,140915.125,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,139441.250,-1001.057,145867.344,2000.000,2000.000,2000.000,0.890,0.000,-0.456,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,116325.547,-1694.701,168927.250,2000.000,2000.000,2000.000,0.900,0.000,-0.437,0.000,0.200,0.600,0.300,-130.000,0.000,,,,
@10,96078.977,-1500.000,132269.031,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-55.000,0.000,,,,
@10,127547.930,-776.661,146442.672,2000.000,2000.000,2000.000,0.809,0.000,0.587,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,38071.941,-1600.247,177693.812,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,35347.156,-1500.000,178850.750,2000.000,2000.000,2000.000,0.767,0.000,0.642,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,35112.258,-1500.000,192372.844,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,33582.688,-1500.000,192506.312,2000.000,2000.000,2000.000,0.895,0.000,0.446,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,36629.633,-1354.321,193215.609,2000.000,2000.000,2000.000,0.577,0.000,0.817,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,108392.461,1505.458,95415.078,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,109567.656,1507.284,90067.406,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,107349.602,1500.000,93102.195,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,97992.133,1496.186,85811.141,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,96908.383,1885.138,87618.094,2000.000,2000.000,2000.000,0.883,0.000,0.469,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,95234.805,2104.672,88083.258,2000.000,2000.000,2000.000,0.850,0.000,-0.527,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,98308.391,1500.000,90587.750,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-55.000,0.000,,,,
@10,107777.727,1500.192,86180.484,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,112635.516,2383.408,85846.047,2000.000,2000.000,2000.000,0.956,0.000,0.295,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,112482.109,2416.981,84178.539,2000.000,2000.000,2000.000,0.796,0.000,-0.605,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,107116.875,1518.272,84025.414,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,94871.953,4969.839,82401.609,2000.000,2000.000,2000.000,0.768,0.000,0.640,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,129995.656,-983.373,144210.656,2000.000,2000.000,2000.000,1.000,0.000,-0.025,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,111187.984,-1500.000,100980.984,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,112928.859,-1502.336,100986.492,2000.000,2000.000,2000.000,0.950,0.000,-0.314,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,114958.992,-1500.000,102896.906,2000.000,2000.000,2000.000,0.306,0.000,0.952,0.000,0.200,0.600,0.300,-42.000,0.000,,,,
@10,104011.234,-705.842,144920.094,2000.000,2000.000,2000.000,0.945,0.000,0.327,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,105811.078,-796.759,143522.594,2000.000,2000.000,2000.000,0.737,0.000,-0.676,0.000,0.200,0.600,0.300,-130.000,0.000,,,,
@10,99220.352,-1008.607,147400.172,2000.000,2000.000,2000.000,0.923,0.000,0.385,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,92758.422,-1500.000,125008.703,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,94518.938,-1500.000,125728.094,2000.000,2000.000,2000.000,0.933,0.000,-0.361,0.000,0.200,0.600,0.300,-130.000,0.000,,,,
@10,97022.781,-1497.709,126409.234,2000.000,2000.000,2000.000,0.453,0.000,0.891,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,97318.000,-1497.770,129527.047,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,138092.297,-979.502,144116.000,2000.000,2000.000,2000.000,0.814,0.000,-0.580,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,133727.219,-1496.549,164625.812,2000.000,2000.000,2000.000,0.271,0.000,-0.963,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,137550.438,-1501.961,163345.422,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,129764.492,-1692.934,160918.344,2000.000,2000.000,2000.000,0.923,0.000,-0.386,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,135349.828,-745.524,158356.125,2000.000,2000.000,2000.000,0.953,0.000,0.302,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,101898.336,-1498.227,174094.797,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,107158.836,-1506.736,173683.875,2000.000,2000.000,2000.000,0.762,0.000,0.647,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,79194.383,-896.468,146225.906,2000.000,2000.000,2000.000,0.933,0.000,0.360,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,61677.895,-1583.497,154663.641,2000.000,2000.000,2000.000,1.000,0.000,0.007,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,59679.590,-1501.929,154453.703,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,61268.125,-1492.244,157788.250,2000.000,2000.000,2000.000,0.916,0.000,-0.402,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,102295.633,-570.099,159076.172,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,103344.844,-487.641,159071.266,2000.000,2000.000,2000.000,0.547,0.000,-0.837,0.000,0.200,0.600,0.300,-45.000,0.000,,,,
@10,156708.766,-863.237,128662.656,2000.000,2000.000,2000.000,0.928,0.000,-0.372,0.000,0.200,0.600,0.300,-35.000,0.000,,,,
@10,215446.969,-1500.000,132343.438,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,214608.359,-1500.000,133965.969,2000.000,2000.000,2000.000,0.832,0.000,0.555,0.000,0.200,0.600,0.300,-130.000,0.000,,,,
@10,230121.344,-1500.000,137574.016,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,232285.109,-1500.000,138247.531,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,230768.125,-1499.999,139248.297,2000.000,2000.000,2000.000,0.734,0.000,-0.679,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,229651.391,-996.683,145288.828,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,230530.297,-1549.151,149459.594,2000.000,2000.000,2000.000,0.743,0.000,-0.669,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,227973.656,-1497.909,144528.688,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,225997.234,-1687.284,144201.391,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,224001.156,-1605.870,143783.125,2000.000,2000.000,2000.000,0.627,0.000,0.778,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,208497.938,983.425,142060.797,2000.000,2000.000,2000.000,0.582,0.000,0.813,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,125918.453,-1133.761,150508.359,2000.000,2000.000,2000.000,0.940,0.000,-0.341,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,98619.117,-1500.000,161941.781,2000.000,2000.000,2000.000,0.883,0.000,-0.469,0.000,0.200,0.600,0.300,-40.000,0.000,,,,
@10,162025.141,167.962,152704.656,2000.000,2000.000,2000.000,0.904,0.000,0.427,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,79811.562,-1497.020,165578.891,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,74538.648,-1497.293,179893.438,2000.000,2000.000,2000.000,0.846,0.000,-0.533,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,176961.359,-822.771,145786.281,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,176757.047,-831.368,144094.406,2000.000,2000.000,2000.000,0.621,0.000,0.784,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,177591.703,-1055.585,147735.594,2000.000,2000.000,2000.000,0.784,0.000,0.620,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,126077.133,-922.008,149212.672,2000.000,2000.000,2000.000,0.870,0.000,-0.494,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,152387.938,-1500.000,140317.734,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,68529.258,-1488.805,179695.156,2000.000,2000.000,2000.000,0.885,0.000,-0.465,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,91188.547,-1481.452,167425.469,2000.000,2000.000,2000.000,0.787,0.000,0.617,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,143854.453,-1500.000,162472.703,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,145542.984,-1499.383,163391.109,2000.000,2000.000,2000.000,0.831,0.000,-0.556,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,154146.188,-1511.314,155715.719,2008.947,1994.632,2000.000,0.880,0.000,0.475,0.000,0.200,0.600,0.300,-130.000,0.000,,,,
@10,170874.172,-1310.263,149505.312,2000.000,2000.000,2000.000,0.832,0.000,-0.554,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,109215.266,-1495.949,173739.422,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,156077.812,-1035.791,156954.844,2000.000,2000.000,2000.000,0.902,0.000,-0.432,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,142089.891,-1501.791,160951.734,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-115.000,0.000,,,,
@10,141077.156,-1599.710,162968.844,2000.000,2000.000,2000.000,0.755,0.000,-0.656,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,153986.344,-1496.589,157372.328,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,156936.875,-1474.582,168904.938,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,152006.328,-1498.105,173319.188,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,157375.312,-1498.022,162475.562,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,156277.328,-1498.090,166608.984,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,158465.703,-1023.192,167214.906,2000.000,2000.000,2000.000,0.767,0.000,-0.642,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,172165.109,-936.390,141201.953,2000.000,2000.000,2000.000,1.000,0.000,0.025,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,159562.969,-611.643,170528.516,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-120.000,0.000,,,,
@10,160365.062,-690.962,171067.625,2000.000,2000.000,2000.000,0.258,0.000,0.966,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,149108.266,-1394.388,161264.141,2000.000,2000.000,2000.000,0.907,0.000,0.421,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,166263.391,-1466.539,147856.875,2000.000,2000.000,2000.000,0.733,0.000,0.680,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,163635.578,-1386.442,157694.016,2000.000,2000.000,2000.000,0.881,0.000,-0.474,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,148753.609,-1541.613,162654.188,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-130.000,0.000,,,,
@10,105097.633,-1484.271,176241.484,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-125.000,0.000,,,,
@10,106626.000,-1492.864,176662.875,2000.000,2000.000,2000.000,0.698,0.000,-0.716,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,56242.531,-1520.546,145324.047,2000.000,2000.000,2000.000,0.740,0.000,0.672,0.000,0.200,0.600,0.300,-105.000,0.000,,,,
@10,110582.492,-1500.000,171302.656,2000.000,2000.000,2000.000,0.858,0.000,-0.513,0.000,0.200,0.600,0.300,-110.000,0.000,,,,
@10,172142.625,-1500.000,147374.719,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
@10,163043.266,100.627,154476.406,2000.000,2000.000,2000.000,1.000,0.000,0.000,0.000,0.200,0.600,0.300,-50.000,0.000,,,,
